COBERTURA,PERIODICIDAD,FECHA,CONCEPTO,VALOR,UNIDAD_MEDIDA,ESTATUS
Nacional,Mensual,	2008-05-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",65.474264388244,Índice,Cifras definitivas
Nacional,Mensual,	2008-06-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",65.792740018401,Índice,Cifras definitivas
Nacional,Mensual,	2008-07-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",65.992074068358,Índice,Cifras definitivas
Nacional,Mensual,	2008-08-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",66.39251680807,Índice,Cifras definitivas
Nacional,Mensual,	2008-09-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",66.728430062009,Índice,Cifras definitivas
Nacional,Mensual,	2008-10-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",66.901901096283,Índice,Cifras definitivas
Nacional,Mensual,	2008-11-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",67.308146592903,Índice,Cifras definitivas
Nacional,Mensual,	2008-12-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",67.861269685295,Índice,Cifras definitivas
Nacional,Mensual,	2009-01-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",68.404541461851,Índice,Cifras definitivas
Nacional,Mensual,	2009-02-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",68.811908657387,Índice,Cifras definitivas
Nacional,Mensual,	2009-03-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",69.261565088879,Índice,Cifras definitivas
Nacional,Mensual,	2009-04-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",69.721051894457,Índice,Cifras definitivas
Nacional,Mensual,	2009-05-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",70.100534370587,Índice,Cifras definitivas
Nacional,Mensual,	2009-06-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",70.335141902888,Índice,Cifras definitivas
Nacional,Mensual,	2009-07-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",70.497467922275,Índice,Cifras definitivas
Nacional,Mensual,	2009-08-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",70.714708343979,Índice,Cifras definitivas
Nacional,Mensual,	2009-09-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",70.992262465541,Índice,Cifras definitivas
Nacional,Mensual,	2009-10-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",71.251663105688,Índice,Cifras definitivas
Nacional,Mensual,	2009-11-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",71.387142934118,Índice,Cifras definitivas
Nacional,Mensual,	2009-12-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",71.638573725295,Índice,Cifras definitivas
Nacional,Mensual,	2010-01-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",72.317755969832,Índice,Cifras definitivas
Nacional,Mensual,	2010-02-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",72.628132253353,Índice,Cifras definitivas
Nacional,Mensual,	2010-03-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",72.792038357177,Índice,Cifras definitivas
Nacional,Mensual,	2010-04-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",72.974424187287,Índice,Cifras definitivas
Nacional,Mensual,	2010-05-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",73.148903055939,Índice,Cifras definitivas
Nacional,Mensual,	2010-06-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",73.131844707138,Índice,Cifras definitivas
Nacional,Mensual,	2010-07-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",73.097831742739,Índice,Cifras definitivas
Nacional,Mensual,	2010-08-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",73.236623152234,Índice,Cifras definitivas
Nacional,Mensual,	2010-09-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",73.446293475734,Índice,Cifras definitivas
Nacional,Mensual,	2010-10-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",73.765327025698,Índice,Cifras definitivas
Nacional,Mensual,	2010-11-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",74.022355944171,Índice,Cifras definitivas
Nacional,Mensual,	2010-12-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",74.377791184962,Índice,Cifras definitivas
Nacional,Mensual,	2011-01-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",74.920874805813,Índice,Cifras definitivas
Nacional,Mensual,	2011-02-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",75.320615763384,Índice,Cifras definitivas
Nacional,Mensual,	2011-03-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",75.684479847643,Índice,Cifras definitivas
Nacional,Mensual,	2011-04-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",75.946855516413,Índice,Cifras definitivas
Nacional,Mensual,	2011-05-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",76.160845960853,Índice,Cifras definitivas
Nacional,Mensual,	2011-06-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",76.323238470199,Índice,Cifras definitivas
Nacional,Mensual,	2011-07-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",76.380421028674,Índice,Cifras definitivas
Nacional,Mensual,	2011-08-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",76.448561550037,Índice,Cifras definitivas
Nacional,Mensual,	2011-09-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",76.690247912246,Índice,Cifras definitivas
Nacional,Mensual,	2011-10-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",76.962010907032,Índice,Cifras definitivas
Nacional,Mensual,	2011-11-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",77.222052480665,Índice,Cifras definitivas
Nacional,Mensual,	2011-12-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",77.737151017991,Índice,Cifras definitivas
Nacional,Mensual,	2012-01-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",78.397178813937,Índice,Cifras definitivas
Nacional,Mensual,	2012-02-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",78.898237368702,Índice,Cifras definitivas
Nacional,Mensual,	2012-03-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",79.097057651796,Índice,Cifras definitivas
Nacional,Mensual,	2012-04-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",79.35124935373,Índice,Cifras definitivas
Nacional,Mensual,	2012-05-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",79.590806282872,Índice,Cifras definitivas
Nacional,Mensual,	2012-06-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",79.879277755045,Índice,Cifras definitivas
Nacional,Mensual,	2012-07-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",80.132918269905,Índice,Cifras definitivas
Nacional,Mensual,	2012-08-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",80.447925683535,Índice,Cifras definitivas
Nacional,Mensual,	2012-09-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",80.711581890117,Índice,Cifras definitivas
Nacional,Mensual,	2012-10-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",80.943494041958,Índice,Cifras definitivas
Nacional,Mensual,	2012-11-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",81.254798068184,Índice,Cifras definitivas
Nacional,Mensual,	2012-12-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",81.624668567081,Índice,Cifras definitivas
Nacional,Mensual,	2013-01-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",81.821988328059,Índice,Cifras definitivas
Nacional,Mensual,	2013-02-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",81.94170842415,Índice,Cifras definitivas
Nacional,Mensual,	2013-03-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",82.112960716173,Índice,Cifras definitivas
Nacional,Mensual,	2013-04-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",82.230986436204,Índice,Cifras definitivas
Nacional,Mensual,	2013-05-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",82.371983118519,Índice,Cifras definitivas
Nacional,Mensual,	2013-06-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",82.383985511217,Índice,Cifras definitivas
Nacional,Mensual,	2013-07-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",82.250739424857,Índice,Cifras definitivas
Nacional,Mensual,	2013-08-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",82.465081179988,Índice,Cifras definitivas
Nacional,Mensual,	2013-09-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",82.804469507872,Índice,Cifras definitivas
Nacional,Mensual,	2013-10-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",82.891554211744,Índice,Cifras definitivas
Nacional,Mensual,	2013-11-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",82.871171479811,Índice,Cifras definitivas
Nacional,Mensual,	2013-12-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",83.166713316094,Índice,Cifras definitivas
Nacional,Mensual,	2014-01-01,"Índice nacional de precios al consumidor (mensual), Resumen, Subíndices subyacente y complementarios, Subyacente, Mercancías",84.217849622494,Índice,Cifras definitivas
